Data,H,|I|,Out-Acc,In-Acc,Sol-Time,Gap,ObjVal,# CB,User Cuts,Cuts/CB,CB-Time,INT-CB-Time,FRAC-CB-Time,CB-Eps,Model,Time Limit,Rand. State,% Fixed,Calibration,CC,Single Feature Use,Level Tree,Max Features,Super Feature
monk1_enc,5,62,0.9354838709677419,1.0,1.568640947341919,0.0,62.0,0,0,0,0,0,0,0,FlowOCT,3600,138,0,False,False,False,None,16,False
monk1_enc,5,62,1.0,1.0,1.517827033996582,0.0,62.0,0,0,0,0,0,0,0,FlowOCT,3600,138,0,False,False,False,None,17,False
monk1_enc,5,62,1.0,1.0,1.3286421298980713,0.0,62.0,0,0,0,0,0,0,0,FlowOCT,3600,138,0,False,False,False,None,18,False
monk1_enc,5,62,0.8709677419354839,1.0,2.4014780521392822,0.0,62.0,0,0,0,0,0,0,0,FlowOCT,3600,138,0,False,False,False,None,19,False
monk1_enc,5,62,0.9838709677419355,1.0,1.8160490989685059,0.0,62.0,0,0,0,0,0,0,0,FlowOCT,3600,138,0,False,False,False,None,20,False
monk1_enc,5,62,1.0,1.0,11.226414918899536,0.0,62.0,0,0,0,0,0,0,0,FlowOCT,3600,138,0,False,False,False,None,21,False
monk1_enc,5,62,0.8709677419354839,1.0,1.1540141105651855,0.0,62.0,0,0,0,0,0,0,0,FlowOCT,3600,138,0,False,False,False,None,22,False
monk1_enc,5,62,0.8387096774193549,1.0,2.7252140045166016,0.0,62.0,0,0,0,0,0,0,0,FlowOCT,3600,138,0,False,False,False,None,23,False
monk1_enc,5,62,0.9516129032258065,1.0,2.202075958251953,0.0,62.0,0,0,0,0,0,0,0,FlowOCT,3600,138,0,False,False,False,None,24,False
monk1_enc,5,62,0.9838709677419355,1.0,3.520524024963379,0.0,62.0,0,0,0,0,0,0,0,FlowOCT,3600,138,0,False,False,False,None,25,False
monk1_enc,5,62,0.9838709677419355,1.0,1.7277758121490479,0.0,62.0,0,0,0,0,0,0,0,FlowOCT,3600,138,0,False,False,False,None,26,False
monk1_enc,5,62,0.8709677419354839,1.0,3.109745979309082,0.0,62.0,0,0,0,0,0,0,0,FlowOCT,3600,138,0,False,False,False,None,27,False
monk1_enc,5,62,0.967741935483871,1.0,1.2919681072235107,0.0,62.0,0,0,0,0,0,0,0,FlowOCT,3600,138,0,False,False,False,None,28,False
monk1_enc,5,62,0.8387096774193549,1.0,0.9450030326843262,0.0,62.0,0,0,0,0,0,0,0,FlowOCT,3600,138,0,False,False,False,None,29,False
monk1_enc,5,62,0.8709677419354839,1.0,0.7569198608398438,0.0,62.0,0,0,0,0,0,0,0,FlowOCT,3600,138,0,False,False,False,None,30,False
monk1_enc,5,62,0.967741935483871,1.0,0.5642049312591553,0.0,62.0,0,0,0,0,0,0,0,FlowOCT,3600,138,0,False,False,False,None,31,False
monk1_enc,5,62,0.6612903225806451,0.6129032258064516,0.1977558135986328,0.0,38.0,0,0,0,0,0,0,0,MCF1,3600,138,0,False,False,False,None,1,False
monk1_enc,5,62,0.7580645161290323,0.7419354838709677,14.408528089523315,0.0,46.0,0,0,0,0,0,0,0,MCF1,3600,138,0,True,False,False,None,2,False
monk1_enc,5,62,0.8225806451612904,0.8225806451612904,31.59232497215271,0.0,51.0,0,0,0,0,0,0,0,MCF1,3600,138,0,True,False,False,None,3,False
monk1_enc,5,62,0.967741935483871,0.8548387096774194,119.69793176651001,0.0,53.0,0,0,0,0,0,0,0,MCF1,3600,138,0,True,False,False,None,4,False
monk1_enc,5,62,0.7419354838709677,0.9193548387096774,342.1056079864502,0.0,57.0,0,0,0,0,0,0,0,MCF1,3600,138,0,True,False,False,None,5,False
monk1_enc,5,62,1.0,1.0,63.52301812171936,0.0,62.0,0,0,0,0,0,0,0,MCF1,3600,138,0,True,False,False,None,6,False
monk1_enc,5,62,1.0,1.0,42.89579105377197,0.0,62.0,0,0,0,0,0,0,0,MCF1,3600,138,0,True,False,False,None,7,False
monk1_enc,5,62,1.0,1.0,13.095032930374146,0.0,62.0,0,0,0,0,0,0,0,MCF1,3600,138,0,True,False,False,None,8,False
monk1_enc,5,62,1.0,1.0,7.175375938415527,0.0,62.0,0,0,0,0,0,0,0,MCF1,3600,138,0,True,False,False,None,9,False
monk1_enc,5,62,1.0,1.0,8.999583959579468,0.0,62.0,0,0,0,0,0,0,0,MCF1,3600,138,0,True,False,False,None,10,False
monk1_enc,5,62,1.0,1.0,3.3966848850250244,0.0,62.0,0,0,0,0,0,0,0,MCF1,3600,138,0,True,False,False,None,11,False
monk1_enc,5,62,0.9516129032258065,1.0,5.945965051651001,0.0,62.0,0,0,0,0,0,0,0,MCF1,3600,138,0,True,False,False,None,12,False
monk1_enc,5,62,1.0,1.0,5.570841073989868,0.0,62.0,0,0,0,0,0,0,0,MCF1,3600,138,0,True,False,False,None,13,False
monk1_enc,5,62,0.7903225806451613,1.0,12.22511100769043,0.0,62.0,0,0,0,0,0,0,0,MCF1,3600,138,0,True,False,False,None,14,False
monk1_enc,5,62,1.0,1.0,2.440890073776245,0.0,62.0,0,0,0,0,0,0,0,MCF1,3600,138,0,True,False,False,None,15,False
monk1_enc,5,62,0.9516129032258065,1.0,2.2330448627471924,0.0,62.0,0,0,0,0,0,0,0,MCF1,3600,138,0,True,False,False,None,16,False
monk1_enc,5,62,1.0,1.0,2.7027220726013184,0.0,62.0,0,0,0,0,0,0,0,MCF1,3600,138,0,True,False,False,None,17,False
monk1_enc,5,62,1.0,1.0,0.9757809638977051,0.0,62.0,0,0,0,0,0,0,0,MCF1,3600,138,0,True,False,False,None,18,False
monk1_enc,5,62,0.9516129032258065,1.0,3.911492109298706,0.0,62.0,0,0,0,0,0,0,0,MCF1,3600,138,0,True,False,False,None,19,False
monk1_enc,5,62,0.9838709677419355,1.0,3.153261184692383,0.0,62.0,0,0,0,0,0,0,0,MCF1,3600,138,0,True,False,False,None,20,False
monk1_enc,5,62,0.9516129032258065,1.0,4.489881992340088,0.0,62.0,0,0,0,0,0,0,0,MCF1,3600,138,0,True,False,False,None,21,False
monk1_enc,5,62,0.9516129032258065,1.0,1.7829170227050781,0.0,62.0,0,0,0,0,0,0,0,MCF1,3600,138,0,True,False,False,None,22,False
monk1_enc,5,62,0.9193548387096774,1.0,4.803238868713379,0.0,62.0,0,0,0,0,0,0,0,MCF1,3600,138,0,True,False,False,None,23,False
monk1_enc,5,62,0.9516129032258065,1.0,5.773208141326904,0.0,62.0,0,0,0,0,0,0,0,MCF1,3600,138,0,True,False,False,None,24,False
monk1_enc,5,62,0.9354838709677419,1.0,3.3084030151367188,0.0,62.0,0,0,0,0,0,0,0,MCF1,3600,138,0,True,False,False,None,25,False
monk1_enc,5,62,0.9516129032258065,1.0,5.738228797912598,0.0,62.0,0,0,0,0,0,0,0,MCF1,3600,138,0,True,False,False,None,26,False
monk1_enc,5,62,0.967741935483871,1.0,1.4944779872894287,0.0,62.0,0,0,0,0,0,0,0,MCF1,3600,138,0,True,False,False,None,27,False
monk1_enc,5,62,1.0,1.0,0.8906700611114502,0.0,62.0,0,0,0,0,0,0,0,MCF1,3600,138,0,True,False,False,None,28,False
monk1_enc,5,62,0.8709677419354839,1.0,3.089379072189331,0.0,62.0,0,0,0,0,0,0,0,MCF1,3600,138,0,True,False,False,None,29,False
monk1_enc,5,62,0.9516129032258065,1.0,1.1492321491241455,0.0,62.0,0,0,0,0,0,0,0,MCF1,3600,138,0,True,False,False,None,30,False
monk1_enc,5,62,0.8870967741935484,1.0,0.41623592376708984,0.0,62.0,0,0,0,0,0,0,0,MCF1,3600,138,0,True,False,False,None,31,False
monk1_enc,5,62,0.6612903225806451,0.6129032258064516,0.5456640720367432,0.0,38.0,0,0,0,0,0,0,0,MCF2,3600,138,0,False,False,False,None,1,False
monk1_enc,5,62,0.7580645161290323,0.7419354838709677,1.3171141147613525,0.0,46.0,0,0,0,0,0,0,0,MCF2,3600,138,0,True,False,False,None,2,False
monk1_enc,5,62,0.8225806451612904,0.8225806451612904,16.57271409034729,0.0,51.0,0,0,0,0,0,0,0,MCF2,3600,138,0,True,False,False,None,3,False
monk1_enc,5,62,0.9193548387096774,0.8548387096774194,90.98567008972168,0.0,53.0,0,0,0,0,0,0,0,MCF2,3600,138,0,True,False,False,None,4,False
monk1_enc,5,62,0.9516129032258065,0.9193548387096774,433.9519419670105,0.0,57.0,0,0,0,0,0,0,0,MCF2,3600,138,0,True,False,False,None,5,False
monk1_enc,5,62,1.0,1.0,43.94810199737549,0.0,62.0,0,0,0,0,0,0,0,MCF2,3600,138,0,True,False,False,None,6,False
monk1_enc,5,62,1.0,1.0,27.000986099243164,0.0,62.0,0,0,0,0,0,0,0,MCF2,3600,138,0,True,False,False,None,7,False
monk1_enc,5,62,1.0,1.0,44.635759115219116,0.0,62.0,0,0,0,0,0,0,0,MCF2,3600,138,0,True,False,False,None,8,False
monk1_enc,5,62,1.0,1.0,17.68852400779724,0.0,62.0,0,0,0,0,0,0,0,MCF2,3600,138,0,True,False,False,None,9,False
monk1_enc,5,62,1.0,1.0,1.2443881034851074,0.0,62.0,0,0,0,0,0,0,0,MCF2,3600,138,0,True,False,False,None,10,False
monk1_enc,5,62,0.9354838709677419,1.0,8.425137996673584,0.0,62.0,0,0,0,0,0,0,0,MCF2,3600,138,0,True,False,False,None,11,False
monk1_enc,5,62,0.9354838709677419,1.0,1.9195280075073242,0.0,62.0,0,0,0,0,0,0,0,MCF2,3600,138,0,True,False,False,None,12,False
monk1_enc,5,62,0.9354838709677419,1.0,2.2917020320892334,0.0,62.0,0,0,0,0,0,0,0,MCF2,3600,138,0,True,False,False,None,13,False
monk1_enc,5,62,0.9354838709677419,1.0,1.9155349731445312,0.0,62.0,0,0,0,0,0,0,0,MCF2,3600,138,0,True,False,False,None,14,False
monk1_enc,5,62,0.9354838709677419,1.0,1.7899539470672607,0.0,62.0,0,0,0,0,0,0,0,MCF2,3600,138,0,True,False,False,None,15,False
monk1_enc,5,62,0.9354838709677419,1.0,1.7932920455932617,0.0,62.0,0,0,0,0,0,0,0,MCF2,3600,138,0,True,False,False,None,16,False
monk1_enc,5,62,0.9354838709677419,1.0,2.021031141281128,0.0,62.0,0,0,0,0,0,0,0,MCF2,3600,138,0,True,False,False,None,17,False
monk1_enc,5,62,0.9354838709677419,1.0,1.967668056488037,0.0,62.0,0,0,0,0,0,0,0,MCF2,3600,138,0,True,False,False,None,18,False
monk1_enc,5,62,0.9354838709677419,1.0,1.738905906677246,0.0,62.0,0,0,0,0,0,0,0,MCF2,3600,138,0,True,False,False,None,19,False
monk1_enc,5,62,0.9354838709677419,1.0,1.7692248821258545,0.0,62.0,0,0,0,0,0,0,0,MCF2,3600,138,0,True,False,False,None,20,False
monk1_enc,5,62,0.9193548387096774,1.0,1.9496338367462158,0.0,62.0,0,0,0,0,0,0,0,MCF2,3600,138,0,True,False,False,None,21,False
monk1_enc,5,62,0.9354838709677419,1.0,1.8578410148620605,0.0,62.0,0,0,0,0,0,0,0,MCF2,3600,138,0,True,False,False,None,22,False
monk1_enc,5,62,0.9354838709677419,1.0,2.0406081676483154,0.0,62.0,0,0,0,0,0,0,0,MCF2,3600,138,0,True,False,False,None,23,False
monk1_enc,5,62,0.9354838709677419,1.0,2.2059688568115234,0.0,62.0,0,0,0,0,0,0,0,MCF2,3600,138,0,True,False,False,None,24,False
monk1_enc,5,62,0.9354838709677419,1.0,2.838299036026001,0.0,62.0,0,0,0,0,0,0,0,MCF2,3600,138,0,True,False,False,None,25,False
monk1_enc,5,62,0.9354838709677419,1.0,2.740370035171509,0.0,62.0,0,0,0,0,0,0,0,MCF2,3600,138,0,True,False,False,None,26,False
monk1_enc,5,62,0.9838709677419355,1.0,2.448802947998047,0.0,62.0,0,0,0,0,0,0,0,MCF2,3600,138,0,True,False,False,None,27,False
monk1_enc,5,62,0.9838709677419355,1.0,2.8291501998901367,0.0,62.0,0,0,0,0,0,0,0,MCF2,3600,138,0,True,False,False,None,28,False
monk1_enc,5,62,0.9516129032258065,1.0,1.5947887897491455,0.0,62.0,0,0,0,0,0,0,0,MCF2,3600,138,0,True,False,False,None,29,False
monk1_enc,5,62,0.9516129032258065,1.0,1.553354024887085,0.0,62.0,0,0,0,0,0,0,0,MCF2,3600,138,0,True,False,False,None,30,False
monk1_enc,5,62,0.9838709677419355,1.0,1.8306069374084473,0.0,62.0,0,0,0,0,0,0,0,MCF2,3600,138,0,True,False,False,None,31,False
monk1_enc,5,62,0.6612903225806451,0.6129032258064516,0.1869800090789795,0.0,38.0,0,0,0,0,0,0,0,CUT1,3600,138,0,False,False,False,None,1,False
monk1_enc,5,62,0.7580645161290323,0.7419354838709677,3.771789073944092,0.0,46.0,0,0,0,0,0,0,0,CUT1,3600,138,0,True,False,False,None,2,False
monk1_enc,5,62,0.8225806451612904,0.8225806451612904,16.002665042877197,0.0,51.0,0,0,0,0,0,0,0,CUT1,3600,138,0,True,False,False,None,3,False
monk1_enc,5,62,0.9193548387096774,0.8548387096774194,82.36161613464355,0.0,53.0,0,0,0,0,0,0,0,CUT1,3600,138,0,True,False,False,None,4,False
monk1_enc,5,62,0.7419354838709677,0.9193548387096774,215.6440088748932,0.0,57.0,0,0,0,0,0,0,0,CUT1,3600,138,0,True,False,False,None,5,False
monk1_enc,5,62,1.0,1.0,103.25698804855347,0.0,62.0,0,0,0,0,0,0,0,CUT1,3600,138,0,True,False,False,None,6,False
monk1_enc,5,62,1.0,1.0,46.86342811584473,0.0,62.0,0,0,0,0,0,0,0,CUT1,3600,138,0,True,False,False,None,7,False
monk1_enc,5,62,1.0,1.0,1.6583950519561768,0.0,62.0,0,0,0,0,0,0,0,CUT1,3600,138,0,True,False,False,None,8,False
monk1_enc,5,62,1.0,1.0,21.841728925704956,0.0,62.0,0,0,0,0,0,0,0,CUT1,3600,138,0,True,False,False,None,9,False
monk1_enc,5,62,1.0,1.0,20.661584854125977,0.0,62.0,0,0,0,0,0,0,0,CUT1,3600,138,0,True,False,False,None,10,False
monk1_enc,5,62,1.0,1.0,1.6233060359954834,0.0,62.0,0,0,0,0,0,0,0,CUT1,3600,138,0,True,False,False,None,11,False
monk1_enc,5,62,1.0,1.0,17.86668610572815,0.0,62.0,0,0,0,0,0,0,0,CUT1,3600,138,0,True,False,False,None,12,False
monk1_enc,5,62,1.0,1.0,10.195703983306885,0.0,62.0,0,0,0,0,0,0,0,CUT1,3600,138,0,True,False,False,None,13,False
monk1_enc,5,62,0.9516129032258065,1.0,2.287665843963623,0.0,62.0,0,0,0,0,0,0,0,CUT1,3600,138,0,True,False,False,None,14,False
monk1_enc,5,62,1.0,1.0,1.8947880268096924,0.0,62.0,0,0,0,0,0,0,0,CUT1,3600,138,0,True,False,False,None,15,False
monk1_enc,5,62,1.0,1.0,8.574109077453613,0.0,62.0,0,0,0,0,0,0,0,CUT1,3600,138,0,True,False,False,None,16,False
monk1_enc,5,62,1.0,1.0,1.7909660339355469,0.0,62.0,0,0,0,0,0,0,0,CUT1,3600,138,0,True,False,False,None,17,False
monk1_enc,5,62,1.0,1.0,2.1057469844818115,0.0,62.0,0,0,0,0,0,0,0,CUT1,3600,138,0,True,False,False,None,18,False
monk1_enc,5,62,1.0,1.0,2.0518901348114014,0.0,62.0,0,0,0,0,0,0,0,CUT1,3600,138,0,True,False,False,None,19,False
monk1_enc,5,62,1.0,1.0,2.176614999771118,0.0,62.0,0,0,0,0,0,0,0,CUT1,3600,138,0,True,False,False,None,20,False
monk1_enc,5,62,0.9193548387096774,1.0,2.059130907058716,0.0,62.0,0,0,0,0,0,0,0,CUT1,3600,138,0,True,False,False,None,21,False
monk1_enc,5,62,1.0,1.0,2.099860191345215,0.0,62.0,0,0,0,0,0,0,0,CUT1,3600,138,0,True,False,False,None,22,False
monk1_enc,5,62,1.0,1.0,2.064706802368164,0.0,62.0,0,0,0,0,0,0,0,CUT1,3600,138,0,True,False,False,None,23,False
monk1_enc,5,62,1.0,1.0,2.247653007507324,0.0,62.0,0,0,0,0,0,0,0,CUT1,3600,138,0,True,False,False,None,24,False
monk1_enc,5,62,1.0,1.0,2.179547071456909,0.0,62.0,0,0,0,0,0,0,0,CUT1,3600,138,0,True,False,False,None,25,False
monk1_enc,5,62,1.0,1.0,2.042257070541382,0.0,62.0,0,0,0,0,0,0,0,CUT1,3600,138,0,True,False,False,None,26,False
monk1_enc,5,62,1.0,1.0,2.1932120323181152,0.0,62.0,0,0,0,0,0,0,0,CUT1,3600,138,0,True,False,False,None,27,False
monk1_enc,5,62,1.0,1.0,2.044372081756592,0.0,62.0,0,0,0,0,0,0,0,CUT1,3600,138,0,True,False,False,None,28,False
monk1_enc,5,62,0.9193548387096774,1.0,3.4854259490966797,0.0,62.0,0,0,0,0,0,0,0,CUT1,3600,138,0,True,False,False,None,29,False
monk1_enc,5,62,0.9193548387096774,1.0,1.9019739627838135,0.0,62.0,0,0,0,0,0,0,0,CUT1,3600,138,0,True,False,False,None,30,False
monk1_enc,5,62,0.9193548387096774,1.0,1.4575879573822021,0.0,62.0,0,0,0,0,0,0,0,CUT1,3600,138,0,True,False,False,None,31,False
monk1_enc,5,62,0.6612903225806451,0.6129032258064516,0.19761991500854492,0.0,38.0,0,0,0,0,0,0,0,CUT2,3600,138,0,False,False,False,None,1,False
monk1_enc,5,62,0.7580645161290323,0.7419354838709677,3.804258108139038,0.0,46.0,0,0,0,0,0,0,0,CUT2,3600,138,0,True,False,False,None,2,False
monk1_enc,5,62,0.8225806451612904,0.8225806451612904,16.04706311225891,0.0,51.0,0,0,0,0,0,0,0,CUT2,3600,138,0,True,False,False,None,3,False
monk1_enc,5,62,0.9193548387096774,0.8548387096774194,80.81416392326355,0.0,53.0,0,0,0,0,0,0,0,CUT2,3600,138,0,True,False,False,None,4,False
monk1_enc,5,62,0.7419354838709677,0.9193548387096774,215.69175004959106,0.0,57.0,0,0,0,0,0,0,0,CUT2,3600,138,0,True,False,False,None,5,False
monk1_enc,5,62,1.0,1.0,103.4247670173645,0.0,62.0,0,0,0,0,0,0,0,CUT2,3600,138,0,True,False,False,None,6,False
monk1_enc,5,62,1.0,1.0,9.414594888687134,0.0,62.0,0,0,0,0,0,0,0,CUT2,3600,138,0,True,False,False,None,7,False
monk1_enc,5,62,1.0,1.0,5.435448884963989,0.0,62.0,0,0,0,0,0,0,0,CUT2,3600,138,0,True,False,False,None,8,False
monk1_enc,5,62,1.0,1.0,21.577334880828857,0.0,62.0,0,0,0,0,0,0,0,CUT2,3600,138,0,True,False,False,None,9,False
monk1_enc,5,62,1.0,1.0,2.1734139919281006,0.0,62.0,0,0,0,0,0,0,0,CUT2,3600,138,0,True,False,False,None,10,False
monk1_enc,5,62,1.0,1.0,1.7395308017730713,0.0,62.0,0,0,0,0,0,0,0,CUT2,3600,138,0,True,False,False,None,11,False
monk1_enc,5,62,0.9354838709677419,1.0,17.77870798110962,0.0,62.0,0,0,0,0,0,0,0,CUT2,3600,138,0,True,False,False,None,12,False
monk1_enc,5,62,0.9354838709677419,1.0,1.7990078926086426,0.0,62.0,0,0,0,0,0,0,0,CUT2,3600,138,0,True,False,False,None,13,False
monk1_enc,5,62,0.9838709677419355,1.0,2.074921131134033,0.0,62.0,0,0,0,0,0,0,0,CUT2,3600,138,0,True,False,False,None,14,False
monk1_enc,5,62,0.9516129032258065,1.0,7.861953973770142,0.0,62.0,0,0,0,0,0,0,0,CUT2,3600,138,0,True,False,False,None,15,False
monk1_enc,5,62,1.0,1.0,2.379377841949463,0.0,62.0,0,0,0,0,0,0,0,CUT2,3600,138,0,True,False,False,None,16,False
monk1_enc,5,62,1.0,1.0,1.9411988258361816,0.0,62.0,0,0,0,0,0,0,0,CUT2,3600,138,0,True,False,False,None,17,False
monk1_enc,5,62,1.0,1.0,2.066823959350586,0.0,62.0,0,0,0,0,0,0,0,CUT2,3600,138,0,True,False,False,None,18,False
monk1_enc,5,62,1.0,1.0,11.3626868724823,0.0,62.0,0,0,0,0,0,0,0,CUT2,3600,138,0,True,False,False,None,19,False
monk1_enc,5,62,1.0,1.0,2.1066088676452637,0.0,62.0,0,0,0,0,0,0,0,CUT2,3600,138,0,True,False,False,None,20,False
monk1_enc,5,62,1.0,1.0,2.2910869121551514,0.0,62.0,0,0,0,0,0,0,0,CUT2,3600,138,0,True,False,False,None,21,False
monk1_enc,5,62,1.0,1.0,2.093484878540039,0.0,62.0,0,0,0,0,0,0,0,CUT2,3600,138,0,True,False,False,None,22,False
monk1_enc,5,62,1.0,1.0,10.65305495262146,0.0,62.0,0,0,0,0,0,0,0,CUT2,3600,138,0,True,False,False,None,23,False
monk1_enc,5,62,0.9193548387096774,1.0,10.070477962493896,0.0,62.0,0,0,0,0,0,0,0,CUT2,3600,138,0,True,False,False,None,24,False
monk1_enc,5,62,1.0,1.0,2.145111083984375,0.0,62.0,0,0,0,0,0,0,0,CUT2,3600,138,0,True,False,False,None,25,False
monk1_enc,5,62,1.0,1.0,2.143760919570923,0.0,62.0,0,0,0,0,0,0,0,CUT2,3600,138,0,True,False,False,None,26,False
monk1_enc,5,62,1.0,1.0,2.106671094894409,0.0,62.0,0,0,0,0,0,0,0,CUT2,3600,138,0,True,False,False,None,27,False
monk1_enc,5,62,1.0,1.0,2.2244110107421875,0.0,62.0,0,0,0,0,0,0,0,CUT2,3600,138,0,True,False,False,None,28,False
monk1_enc,5,62,1.0,1.0,1.910780906677246,0.0,62.0,0,0,0,0,0,0,0,CUT2,3600,138,0,True,False,False,None,29,False
monk1_enc,5,62,1.0,1.0,1.7758419513702393,0.0,62.0,0,0,0,0,0,0,0,CUT2,3600,138,0,True,False,False,None,30,False
monk1_enc,5,62,0.9193548387096774,1.0,1.4281189441680908,0.0,62.0,0,0,0,0,0,0,0,CUT2,3600,138,0,True,False,False,None,31,False
monk1_enc,5,62,0.5967741935483871,0.6774193548387096,0.19182491302490234,0.0,42.0,0,0,0,0,0,0,0,FlowOCT,3600,15,0,False,False,False,None,1,False
monk1_enc,5,62,0.6935483870967742,0.8064516129032258,4.613682985305786,0.0,50.0,0,0,0,0,0,0,0,FlowOCT,3600,15,0,False,False,False,None,2,False
monk1_enc,5,62,0.7580645161290323,0.8870967741935484,17.908206939697266,0.0,55.0,0,0,0,0,0,0,0,FlowOCT,3600,15,0,False,False,False,None,3,False
monk1_enc,5,62,0.8870967741935484,0.9354838709677419,54.885376930236816,0.0,58.0,0,0,0,0,0,0,0,FlowOCT,3600,15,0,False,False,False,None,4,False
monk1_enc,5,62,0.8548387096774194,0.9516129032258065,172.0115110874176,0.0,59.0,0,0,0,0,0,0,0,FlowOCT,3600,15,0,False,False,False,None,5,False
monk1_enc,5,62,1.0,1.0,7.627413034439087,0.0,62.0,0,0,0,0,0,0,0,FlowOCT,3600,15,0,False,False,False,None,6,False
monk1_enc,5,62,1.0,1.0,4.807387113571167,0.0,62.0,0,0,0,0,0,0,0,FlowOCT,3600,15,0,False,False,False,None,7,False
monk1_enc,5,62,0.9193548387096774,1.0,2.849199056625366,0.0,62.0,0,0,0,0,0,0,0,FlowOCT,3600,15,0,False,False,False,None,8,False
monk1_enc,5,62,0.967741935483871,1.0,5.617985963821411,0.0,62.0,0,0,0,0,0,0,0,FlowOCT,3600,15,0,False,False,False,None,9,False
monk1_enc,5,62,1.0,1.0,4.52315616607666,0.0,62.0,0,0,0,0,0,0,0,FlowOCT,3600,15,0,False,False,False,None,10,False
monk1_enc,5,62,1.0,1.0,5.496372938156128,0.0,62.0,0,0,0,0,0,0,0,FlowOCT,3600,15,0,False,False,False,None,11,False
monk1_enc,5,62,0.8870967741935484,1.0,6.103953838348389,0.0,62.0,0,0,0,0,0,0,0,FlowOCT,3600,15,0,False,False,False,None,12,False
monk1_enc,5,62,0.9032258064516129,1.0,3.4936602115631104,0.0,62.0,0,0,0,0,0,0,0,FlowOCT,3600,15,0,False,False,False,None,13,False
monk1_enc,5,62,0.9032258064516129,1.0,3.2051939964294434,0.0,62.0,0,0,0,0,0,0,0,FlowOCT,3600,15,0,False,False,False,None,14,False
monk1_enc,5,62,0.9193548387096774,1.0,2.584476947784424,0.0,62.0,0,0,0,0,0,0,0,FlowOCT,3600,15,0,False,False,False,None,15,False
monk1_enc,5,62,0.8387096774193549,1.0,3.456498146057129,0.0,62.0,0,0,0,0,0,0,0,FlowOCT,3600,15,0,False,False,False,None,16,False
monk1_enc,5,62,1.0,1.0,4.752262830734253,0.0,62.0,0,0,0,0,0,0,0,FlowOCT,3600,15,0,False,False,False,None,17,False
monk1_enc,5,62,0.9193548387096774,1.0,1.54880690574646,0.0,62.0,0,0,0,0,0,0,0,FlowOCT,3600,15,0,False,False,False,None,18,False
monk1_enc,5,62,0.9354838709677419,1.0,1.1308050155639648,0.0,62.0,0,0,0,0,0,0,0,FlowOCT,3600,15,0,False,False,False,None,19,False
monk1_enc,5,62,0.9193548387096774,1.0,1.290436029434204,0.0,62.0,0,0,0,0,0,0,0,FlowOCT,3600,15,0,False,False,False,None,20,False
monk1_enc,5,62,0.9193548387096774,1.0,2.071566104888916,0.0,62.0,0,0,0,0,0,0,0,FlowOCT,3600,15,0,False,False,False,None,21,False
monk1_enc,5,62,0.9516129032258065,1.0,0.5083529949188232,0.0,62.0,0,0,0,0,0,0,0,FlowOCT,3600,15,0,False,False,False,None,22,False
monk1_enc,5,62,0.8548387096774194,1.0,0.9562561511993408,0.0,62.0,0,0,0,0,0,0,0,FlowOCT,3600,15,0,False,False,False,None,23,False
monk1_enc,5,62,0.8387096774193549,1.0,5.004971981048584,0.0,62.0,0,0,0,0,0,0,0,FlowOCT,3600,15,0,False,False,False,None,24,False
monk1_enc,5,62,0.9032258064516129,1.0,0.6396160125732422,0.0,62.0,0,0,0,0,0,0,0,FlowOCT,3600,15,0,False,False,False,None,25,False
monk1_enc,5,62,0.9354838709677419,1.0,0.7373108863830566,0.0,62.0,0,0,0,0,0,0,0,FlowOCT,3600,15,0,False,False,False,None,26,False
monk1_enc,5,62,0.8709677419354839,1.0,0.6769890785217285,0.0,62.0,0,0,0,0,0,0,0,FlowOCT,3600,15,0,False,False,False,None,27,False
monk1_enc,5,62,0.8709677419354839,1.0,0.5231761932373047,0.0,62.0,0,0,0,0,0,0,0,FlowOCT,3600,15,0,False,False,False,None,28,False
monk1_enc,5,62,0.8548387096774194,1.0,1.4841148853302002,0.0,62.0,0,0,0,0,0,0,0,FlowOCT,3600,15,0,False,False,False,None,29,False
monk1_enc,5,62,0.8387096774193549,1.0,1.0565030574798584,0.0,62.0,0,0,0,0,0,0,0,FlowOCT,3600,15,0,False,False,False,None,30,False
monk1_enc,5,62,0.8709677419354839,1.0,2.145758867263794,0.0,62.0,0,0,0,0,0,0,0,FlowOCT,3600,15,0,False,False,False,None,31,False
monk1_enc,5,62,0.5967741935483871,0.6774193548387096,0.19050097465515137,0.0,42.0,0,0,0,0,0,0,0,MCF1,3600,15,0,False,False,False,None,1,False
monk1_enc,5,62,0.6935483870967742,0.8064516129032258,10.461627006530762,0.0,50.0,0,0,0,0,0,0,0,MCF1,3600,15,0,True,False,False,None,2,False
monk1_enc,5,62,0.7580645161290323,0.8870967741935484,18.013482093811035,0.0,55.0,0,0,0,0,0,0,0,MCF1,3600,15,0,True,False,False,None,3,False
monk1_enc,5,62,0.8870967741935484,0.9354838709677419,103.30260705947876,0.0,58.0,0,0,0,0,0,0,0,MCF1,3600,15,0,True,False,False,None,4,False
monk1_enc,5,62,0.8548387096774194,0.9516129032258065,171.12783312797546,0.0,59.0,0,0,0,0,0,0,0,MCF1,3600,15,0,True,False,False,None,5,False
monk1_enc,5,62,1.0,1.0,65.70142197608948,0.0,62.0,0,0,0,0,0,0,0,MCF1,3600,15,0,True,False,False,None,6,False
